,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,Director,topBilled,TopBilled2nd,TopBilled3rd,primaryRegion,topBilledGender,secondTopBilledGender,thirdTopBilledGender,directorGender,Action,Adventure,Comedy,Drama,SciFi,Horror,Romance,Thriller,Mystery,Crime,Animation,Fantasy,Documentary,Musical,Sport,Adult,Western,Family,topBilled_Male,topBilled_Female,topBilled_Unknown,secondBilled_Male,secondBilled_Female,secondBilled_Unknown,thirdBilled_Male,thirdBilled_Female,thirdBilled_Unknown,director_Male,director_Female,director_Unknown,US_Region,bechdelScore
5582,tt1727388,The Way Way Back,2013,103,"Comedy,Drama",7.4,126195,,Steve Carell,Toni Collette,Allison Janney,PL,Male,Male,Female,Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3
5583,tt1728196,Hara-Kiri: Death of a Samurai,2011,128,Drama,7.3,6122,Takashi Miike,Kôji Yakusho,Munetaka Aoki,Naoto Takenaka,ES,Unknown,Unknown,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
5584,tt1730189,Blood Fare,2012,86,"Action,History,Horror",4.5,74,J.A. Steel,Gil Gerard,Michelle Wolff,Brandi Lynn Anderson,US,Male,Female,Female,Unknown,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
5585,tt1731141,Ender's Game,2013,114,"Action,Fantasy,Sci-Fi",6.7,201052,Gavin Hood,Harrison Ford,Asa Butterfield,Hailee Steinfeld,JP,Male,Male,Female,Male,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2
5586,tt1731697,The Lords of Salem,2012,101,"Horror,Thriller",5.1,23161,Rob Zombie,Sheri Moon Zombie,Meg Foster,Bruce Davison,RS,Female,Female,Male,Male,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
5587,tt1731701,Barely Lethal,2015,96,"Action,Adventure,Comedy",5.4,14649,Kyle Newman,Jaime King,Samuel L. Jackson,Madeleine Stack,PT,Male,Male,Female,Female,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3
5588,tt1732730,Roller Town,2011,80,Comedy,5.9,368,Andrew Bush,Mark Little,Kayla Lorette,Scott Vrooman,CA,Male,Female,Male,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
5589,tt1733114,Cheesecake Casserole,2012,92,Comedy,6.3,386,Renji Philip,Torrey DeVitto,Paige Howard,Brit Morgan,US,Male,Unknown,Female,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3
5590,tt1734110,No One Killed Jessica,2011,136,"Biography,Crime,Drama",7.2,8924,Raj Kumar Gupta,Rani Mukerji,Vidya Balan,Myra Karn,RU,Female,Female,Female,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3
5591,tt1734113,Omae umasoudana,2010,89,Animation,7.2,382,Masaya Fujimori,Tetsuya Bessho,Tomoyo Harada,Seishirô Katô,XWW,Male,Female,Unknown,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
5592,tt1734493,Unlocked,2017,98,"Action,Drama,Mystery",6.2,14694,Michael Apted,Noomi Rapace,Orlando Bloom,Toni Collette,IL,Female,Male,Male,Male,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3
5593,tt1735200,When Pigs Have Wings,2011,98,Comedy,7.1,2643,Sylvain Estibal,Sasson Gabai,Baya Belal,Myriam Tekaïa,PL,Unknown,Female,Female,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
5594,tt1735839,Any Questions for Ben?,2012,114,"Comedy,Romance",5.8,1487,Rob Sitch,Josh Lawson,Rachael Taylor,Daniel Henshall,DE,Male,Female,Male,Male,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
5595,tt1735853,So Hard to Forget,2010,100,Drama,6.2,388,Malu De Martino,Ana Paula Arósio,Murilo Rosa,Natália Lage,BR,Female,Unknown,Female,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3
5596,tt1735898,Snow White and the Huntsman,2012,127,"Action,Adventure,Drama",6.1,246919,Rupert Sanders,Kristen Stewart,Chris Hemsworth,Charlize Theron,RU,Female,Male,Female,Male,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3
5597,tt1736633,"Oslo, August 31st",2011,95,Drama,7.7,15703,Joachim Trier,Anders Danielsen Lie,Hans Olav Brenner,Ingrid Olava,GR,Male,Male,Female,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
5598,tt1737090,Amber Lake,2011,81,"Drama,Thriller",6.0,353,Joe Robert Cole,Carmen Argenziano,Mekenna Melvin,Natalie Smyka,US,Female,Unknown,Female,Male,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,3
5599,tt1740047,The Trip,2010,112,"Comedy,Drama",7.0,19265,Michael Winterbottom,Steve Coogan,Rob Brydon,Rebecca Johnson,RU,Male,Male,Female,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
5600,tt1740707,Trollhunter,2010,103,"Drama,Fantasy,Horror",7.0,59988,André Øvredal,Otto Jespersen,Robert Stoltenberg,Knut Nærum,CA,Male,Male,Male,Male,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5601,tt1742044,Jersey Boys,2014,134,"Biography,Drama,Music",6.8,28164,Clint Eastwood,John Lloyd Young,Erich Bergen,Michael Lomenda,AZ,Male,Male,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2
5602,tt1742334,Sabotage,2014,109,"Action,Crime,Drama",5.7,52313,David Ayer,Arnold Schwarzenegger,Sam Worthington,Terrence Howard,BR,Male,Male,Male,Male,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
5603,tt1742336,Your Sister's Sister,2011,90,"Comedy,Drama",6.7,23690,Lynn Shelton,Mark Duplass,Emily Blunt,Rosemarie DeWitt,FR,Male,Female,Female,Female,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3
5604,tt1742650,I Don't Know How She Does It,2011,89,"Comedy,Romance",4.9,17695,Douglas McGrath,Sarah Jessica Parker,Pierce Brosnan,Kelsey Grammer,CL,Female,Male,Female,Male,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3
5605,tt1743922,Donovan's Echo,2011,91,"Drama,Fantasy,Mystery",6.2,1310,Jim Cliffe,Danny Glover,Kyarra Willis,Karen Holness,PL,Male,Unknown,Female,Male,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
5606,tt1744641,Ramayana: The Epic,2010,98,"Adventure,Animation,Family",6.0,330,Chetan Desai,Manoj Bajpayee,Juhi Chawla,Ashutosh Rana,\N,Male,Female,Male,Unknown,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2
5607,tt1745686,The Wall,2012,108,"Drama,Fantasy,Mystery",6.8,5122,Julian Pölsler,Martina Gedeck,Luchs,Karlheinz Hackl,FR,Female,Unknown,Male,Male,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
5608,tt1748122,Moonrise Kingdom,2012,94,"Adventure,Comedy,Drama",7.8,268384,Wes Anderson,Jared Gilman,Kara Hayward,Bruce Willis,GR,Male,Female,Male,Male,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
5609,tt1748207,Sound of My Voice,2011,85,"Drama,Mystery,Sci-Fi",6.6,18194,Zal Batmanglij,Christopher Denham,Nicole Vicius,Brit Marling,PL,Male,Female,Female,Unknown,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3
5610,tt1748260,Tiger Eyes,2012,92,Drama,6.4,1692,Lawrence Blume,Willa Holland,Amy Jo Johnson,Gwen Goldsmith,BR,Female,Female,Female,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3
5611,tt1753722,Two Rabbits,2012,101,"Action,Thriller",7.4,4470,Afonso Poyart,Fernando Alves Pinto,Alessandra Negrini,Caco Ciocler,ES,Male,Female,Unknown,Male,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
5612,tt1753887,Come as You Are,2011,115,"Comedy,Drama",7.4,6304,Geoffrey Enthoven,Charlotte Timmers,Roos Van Vlaenderen,Robrecht Vanden Thoren,\N,Female,Female,Male,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
5613,tt1754351,The Hollywood Complex,2011,90,"Biography,Comedy,Documentary",6.7,318,,Andrew Manley,Rosie Forti,Toni Casala,DE,Male,Female,Male,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,3
5614,tt1754656,The Little Prince,2015,108,"Adventure,Animation,Drama",7.8,43982,Mark Osborne,Jeff Bridges,Mackenzie Foy,Rachel McAdams,\N,Male,Female,Female,Male,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3
5615,tt1756750,Starbuck,2011,109,"Comedy,Drama,Romance",7.3,14566,Ken Scott,Patrick Huard,Julie LeBreton,Antoine Bertrand,PT,Male,Female,Male,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5616,tt1756832,The Unleashed,2011,106,"Drama,Horror,Thriller",4.0,267,Manuel H. Da Silva,Trisha Echeverria,Jess Salgueiro,Colin Paradine,CA,Female,Male,Male,Male,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3
5617,tt1757742,Apartment 143,2011,80,"Horror,Thriller",5.1,10193,Carles Torrens,Kai Lennox,Gia Mantegna,Michael O'Keefe,MX,Male,Male,Male,Male,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
5618,tt1757746,Extraction,2012,85,"Drama,Sci-Fi",6.5,10693,Nir Paniry,Sasha Roiz,Jenny Mollen,Dominic Bogart,RS,Male,Female,Male,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5619,tt1758575,Blue Like Jazz,2012,108,"Comedy,Drama",5.9,2728,Steve Taylor,Marshall Allman,Claire Holt,Tania Raymonde,HU,Male,Female,Female,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3
5620,tt1758692,Like Crazy,2011,86,"Drama,Romance",6.7,52648,Drake Doremus,Felicity Jones,Anton Yelchin,Jennifer Lawrence,PL,Female,Male,Female,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3
5621,tt1758795,The To Do List,2013,104,"Comedy,Romance",5.8,32667,Maggie Carey,Aubrey Plaza,Johnny Simmons,Bill Hader,PL,Unknown,Male,Male,Female,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3
5622,tt1758830,This Is 40,2012,134,"Comedy,Romance",6.2,111324,Judd Apatow,Paul Rudd,Leslie Mann,Maude Apatow,DE,Male,Female,Female,Male,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3
5623,tt1760967,Ill Manors,2012,121,"Crime,Drama",7.1,9188,Plan B,Riz Ahmed,Ed Skrein,Lee Allen,RU,Unknown,Male,Male,Unknown,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,3
5624,tt1762248,Codependent Lesbian Space Alien Seeks Same,2011,76,"Comedy,Romance,Sci-Fi",6.2,249,Madeleine Olnek,Lisa Haas,Susan Ziegler,Jackie Monahan,US,Female,Female,Unknown,Female,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,3
5625,tt1764141,678,2010,100,Drama,7.5,3369,Mohamed Diab,Nelly Karim,Bushra,Maged El Kedwany,ES,Female,Female,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
5626,tt1764183,Arbitrage,2012,107,"Drama,Thriller",6.6,44874,Nicholas Jarecki,Richard Gere,Susan Sarandon,Brit Marling,BG,Male,Female,Female,Male,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2
5627,tt1764234,Killing Them Softly,2012,97,"Crime,Thriller",6.2,119464,Andrew Dominik,Brad Pitt,Ray Liotta,Richard Jenkins,TR,Male,Male,Male,Male,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5628,tt1764625,"Tad, the Lost Explorer",2012,92,"Adventure,Animation,Comedy",5.9,5959,Enrique Gato,Óscar Barberán,Michelle Jenner,José Mota,SE,Male,Female,Male,Male,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5629,tt1764645,In the Dark Half,2012,85,"Drama,Mystery",5.5,335,Alastair Siddons,Jessica Barden,Tony Curran,Alfie Hepper,RO,Female,Male,Unknown,Male,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
5630,tt1764651,The Expendables 2,2012,103,"Action,Adventure,Thriller",6.6,265322,Simon West,Sylvester Stallone,Liam Hemsworth,Randy Couture,TR,Male,Male,Male,Male,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3
5631,tt1764657,The Great White Silence,1924,108,Documentary,8.1,576,Herbert G. Ponting,Robert Falcon Scott,Herbert G. Ponting,Henry R. Bowers,GB,Male,Male,Male,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5632,tt1764666,The Little Engine That Could,2011,83,"Animation,Family",5.6,246,Elliot M. Bour,Jodi Benson,Corbin Bleu,Jamie Lee Curtis,DE,Female,Male,Female,Male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,3
5633,tt1766175,Trap for Cinderella,2013,100,"Crime,Drama,Thriller",5.7,1337,Iain Softley,Tuppence Middleton,Aneurin Barnard,Alex Jennings,PT,Unknown,Male,Male,Male,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3
5634,tt1767354,Odd Thomas,2013,97,"Comedy,Fantasy,Horror",6.9,40700,Stephen Sommers,Anton Yelchin,Ashley Sommers,Leonor Varela,IT,Male,Female,Female,Male,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3
5635,tt1767372,She's Funny That Way,2014,93,Comedy,6.1,20350,Peter Bogdanovich,Imogen Poots,Owen Wilson,Jennifer Aniston,SI,Female,Male,Female,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3
5636,tt1767382,Silent House,2011,86,"Drama,Horror,Mystery",5.3,19851,,Elizabeth Olsen,Adam Trese,Eric Sheffer Stevens,AR,Female,Male,Male,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3
5637,tt1769363,The Giant Mechanical Man,2012,95,"Comedy,Drama,Romance",6.7,8550,Lee Kirk,Jenna Fischer,Chris Messina,Topher Grace,\N,Female,Male,Unknown,Male,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3
5638,tt1770734,Shadow Dancer,2012,101,"Drama,Thriller",6.2,10915,James Marsh,Clive Owen,Andrea Riseborough,Gillian Anderson,RU,Male,Female,Female,Male,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3
5639,tt1772240,Apollo 18,2011,86,"Horror,Mystery,Sci-Fi",5.2,49609,Gonzalo López-Gallego,Warren Christie,Lloyd Owen,Ryan Robbins,AR,Male,Male,Male,Male,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
5640,tt1772250,The Hidden Face,2011,97,"Drama,Mystery,Thriller",7.4,26339,Andrés Baiz,Quim Gutiérrez,Martina García,María Soledad Rodríguez,TR,Unknown,Female,Female,Male,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
5641,tt1772341,Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy",7.7,305318,Rich Moore,John C. Reilly,Jack McBrayer,Jane Lynch,SI,Male,Male,Female,Male,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
5642,tt1772424,Where Do We Go Now?,2011,110,"Comedy,Drama",7.5,9112,Nadine Labaki,Claude Baz Moussawbaa,Nadine Labaki,Yvonne Maalouf,AR,Male,Female,Female,Female,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3
5643,tt1772925,Jiro Dreams of Sushi,2011,81,Documentary,7.9,28479,David Gelb,Jiro Ono,Yoshikazu Ono,Masuhiro Yamamoto,HU,Male,Male,Unknown,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
5644,tt1778304,Paranormal Activity 3,2011,83,Horror,5.8,82110,,Chloe Csengery,Jessica Tyler Brown,Christopher Nicholas Smith,EE,Female,Female,Male,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3
5645,tt1780798,Clown,2014,100,"Horror,Thriller",5.7,17265,Jon Watts,Andy Powers,Laura Allen,Peter Stormare,AR,Male,Female,Male,Male,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
5646,tt1781769,Anna Karenina,2012,129,"Drama,Romance",6.6,79091,Joe Wright,Keira Knightley,Jude Law,Aaron Taylor-Johnson,CA,Female,Male,Male,Male,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2
5647,tt1781812,Exit Humanity,2011,114,"Drama,Horror",5.3,4078,John Geddes,Brian Cox,Mark Gibson,Dee Wallace,\N,Male,Male,Female,Male,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
5648,tt1781840,Jayne Mansfield's Car,2012,122,Drama,6.3,2502,Billy Bob Thornton,Tippi Hedren,Kevin Bacon,Ray Stevenson,BR,Female,Male,Male,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3
5649,tt1783732,John Dies at the End,2012,99,"Comedy,Horror,Sci-Fi",6.4,32829,Don Coscarelli,Chase Williamson,Rob Mayes,Paul Giamatti,ES,Male,Male,Male,Male,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5650,tt1783798,Union Square,2011,80,Drama,5.1,469,Nancy Savoca,Tammy Blanchard,Mira Sorvino,Michael Sirow,US,Female,Female,Male,Female,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,3
5651,tt1784575,The Parade,2011,115,"Comedy,Drama",7.3,10146,Srdjan Dragojevic,Nikola Kojo,Milos Samolov,Hristina Popovic,XWW,Male,Unknown,Female,Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3
5652,tt1785612,The Punk Singer,2013,81,"Biography,Documentary,Music",7.4,2367,Sini Anderson,Kathleen Hanna,Carrie Brownstein,Kim Gordon,HU,Female,Female,Female,Female,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3
5653,tt1787127,The Forgiveness of Blood,2011,109,Drama,6.9,1629,Joshua Marston,Tristan Halilaj,Sindi Lacej,Refet Abazi,RU,Male,Unknown,Unknown,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,3
5654,tt1787729,Inventory,2011,90,Comedy,5.1,7,Justin Fielding,Christian Anthony,Ken Breese,Matt Carbo,US,Male,Male,Male,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3
5655,tt1787777,Page One: Inside the New York Times,2011,92,Documentary,6.9,3089,Andrew Rossi,David Carr,Sarah Ellison,Larry Ingrassia,DK,Male,Female,Male,Male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5656,tt1788391,Kill List,2011,95,"Crime,Drama,Horror",6.4,29962,Ben Wheatley,Neil Maskell,MyAnna Buring,Harry Simpson,IL,Male,Unknown,Male,Male,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,3
5657,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,"Action,Adventure,Fantasy",6.7,181030,,Johnny Depp,Geoffrey Rush,Javier Bardem,PE,Male,Male,Male,Unknown,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5658,tt1790864,The Maze Runner,2014,113,"Action,Mystery,Sci-Fi",6.8,357318,Wes Ball,Dylan O'Brien,Kaya Scodelario,Will Poulter,SI,Male,Female,Male,Male,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5659,tt1790885,Zero Dark Thirty,2012,157,"Drama,Thriller",7.4,235830,Kathryn Bigelow,Jessica Chastain,Joel Edgerton,Chris Pratt,\N,Female,Male,Male,Female,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3
5660,tt1790886,The Campaign,2012,85,Comedy,6.1,113605,Jay Roach,Will Ferrell,Zach Galifianakis,Jason Sudeikis,\N,Male,Male,Male,Male,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5661,tt1791528,Inherent Vice,2014,148,"Comedy,Crime,Drama",6.7,74785,Paul Thomas Anderson,Joaquin Phoenix,Josh Brolin,Owen Wilson,IL,Unknown,Male,Male,Male,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
5662,tt1791614,Struck by Lightning,2012,90,"Comedy,Drama",6.3,13654,Brian Dannelly,Chris Colfer,Rebel Wilson,Christina Hendricks,PT,Male,Unknown,Female,Male,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,3
5663,tt1791681,Treehouse,2014,96,"Horror,Mystery,Thriller",3.9,1739,Michael G. Bartlett,Dana Melanie,J. Michael Trautmann,Clint James,\N,Female,Unknown,Male,Male,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3
5664,tt1791682,While We're Young,2014,97,"Comedy,Drama,Mystery",6.3,37507,Noah Baumbach,Ben Stiller,Naomi Watts,Adam Driver,JP,Male,Female,Male,Male,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
5665,tt1798188,From Up on Poppy Hill,2011,91,"Animation,Drama,Family",7.5,23176,Gorô Miyazaki,Sarah Bolger,Chris Noth,Anton Yelchin,PT,Female,Male,Male,Unknown,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,3
5666,tt1798684,Southpaw,2015,124,"Drama,Sport",7.4,182930,Antoine Fuqua,Jake Gyllenhaal,Rachel McAdams,Oona Laurence,IT,Male,Female,Female,Male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2
5667,tt1798709,Her,2013,126,"Drama,Romance,Sci-Fi",8.0,419624,Spike Jonze,Joaquin Phoenix,Amy Adams,Scarlett Johansson,HR,Unknown,Female,Female,Unknown,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
5668,tt1800241,American Hustle,2013,138,"Crime,Drama",7.3,393981,David O. Russell,Christian Bale,Amy Adams,Bradley Cooper,EE,Male,Female,Male,Male,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
5669,tt1800246,That Awkward Moment,2014,94,"Comedy,Romance",6.2,85983,Tom Gormican,Zac Efron,Michael B. Jordan,Miles Teller,HU,Unknown,Male,Male,Male,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3
